0.0020663058,0.010092921,6.099825e-05,0.0006188856,4.4512692e-05,0.0014769589,0.00063711005,0.0045421793,0.0010572008,9.936089e-05,0.00064158597,6.662701e-05,0.0060366951,4.1698742e-05,0.010050582,0.0049979582,0.00035064928,0.0016990835,0.00053587892,0.0025845433,0.00012034763,0.0089268915,0.0025361877,0.010053005,0.010066361,0.010062554,0.010044368,0.0096621186,9.9214465e-05,1.1205847e-05,0.0023861425,0.0029211493,5.0462839e-05,0.010015874,0.00014444312,0.014303518,0.01537752,0.0022533343,0.01470977,0.010055175,0.0034216002,1.0207201e-05,0.00029521922,0.00010661702,0.0006908993,2.7539415e-05,0.00068888861,0.0049544787,7.7940573e-05,9.84822e-06,0.010070912,0.00071709719,0.00031208481,9.8662319e-05,0.0096533959,0.0026142517,0.0098583782,0.00042254098,1.0047687e-05,0.0011696611,0.00040357507,1.4608947e-05,0.00038729977,0.010250686,8.495196e-05,0.01321853,0.009144988,0.00065107864,1.677581e-05,0.010102182,0.010839901,0.010031434,0.00032249663,0.00078248961,0.0098052792,0.010043269,0.0020679855,1.6326468e-06,4.7127881e-06,1.2623019e-06,2.0194985e-07,1.8715718e-07,2.6948211e-07,1.9157033e-08,1.4360269e-06,9.3358022e-08,1.3626699e-07,1.074254e-08,6.3575382e-06,2.5378036e-07,4.0391694e-06,1.7347653e-07,3.9210762e-05,1.9549371e-07,3.0305936e-06,7.4584369e-08,3.0121196e-07,3.9362039e-06,1.7391186e-06,1.8200868e-05,3.1307311e-06,8.8794429e-08,6.4708385e-07,1.0023817e-09,2.8163222e-05,1.9517263e-07,4.0312323e-08,3.3870323e-08,2.0146373e-07,1.543062e-07,1.3631585e-09,2.8857801e-08,1.3521663e-05,3.9633971e-07,5.4363637e-06,5.665932e-07,1.3747539e-07,8.623148e-08,2.0128031e-08,4.9873579e-08,3.2721748e-06,2.4340893e-05,4.2829662e-07,5.9148434e-09,1.4452774e-08,1.0177373e-07,5.1974765e-08,3.7147813e-07,5.3853704e-08,4.7331742e-05,1.214934e-07,6.0994481e-08,3.091961e-08,3.6261793e-09,1.2333883e-06,2.5826233e-09,2.5940168e-07,3.0859573e-06,3.2250777e-09,4.6583104e-09,1.3523166e-05,2.0813185e-06,2.8189814e-07,1.5009191e-07,2.849015e-06,3.1275725e-07,1.4034844e-07,8.9971743e-06,4.5119696e-09,4.7707628e-06,2.9430125e-07,7.3470391e-09,1.2606887e-08,9.5803172e-05,0.3513949,0.017931037,0.110292,1.107438
0.0098733837,1.0092921e-05,0.01140837,0.00031399186,8.8284856e-05,0.0011143484,0.00011856022,0.00033359268,0.00031651724,0.0044397492,0.00049858016,0.00035840214,0.0032071887,0.011982859,0.00013433292,0.00076396025,0.0098313582,6.9453258e-06,0.0081619146,0.0087333262,0.01022132,4.5631887e-05,0.00054045751,0.0011336025,0.0004800652,0.0012784421,0.010044368,0.0016053854,0.00037851797,0.0013345628,0.0037670391,0.0069664216,0.00078843248,0.0081176406,1.1681279e-05,0.014303518,0.0088724122,0.00031111539,0.0012565605,0.010055175,0.0043740945,0.010207201,0.0083632328,0.014381517,0.00060280782,0.00073259146,0.0060480529,0.0095161186,0.010223125,0.00013867806,0.0068526713,0.011332214,0.0073545922,9.0893003e-06,0.009880421,0.010348519,0.0098583782,0.0016024241,0.010047687,0.00015794421,0.011920855,0.00039867089,7.1574129e-05,0.001390487,9.9768675e-06,0.002695284,0.009144988,0.010040656,0.00098490434,0.010102182,1.0839901e-05,1.0217168e-05,9.8044675e-06,0.0002331408,0.0098052792,0.010043269,0.00085360868,7.5341761e-05,0.00010395096,2.9431486e-06,6.4523008e-09,1.2614442e-05,1.1755807e-07,4.2694352e-08,5.3181174e-07,0.00011527207,3.6094806e-05,2.561997e-06,1.3949171e-06,1.0158986e-06,2.083483e-08,1.7298513e-07,3.3431433e-05,1.2368964e-06,2.2425355e-05,1.016318e-05,1.0283578e-07,2.0579368e-06,1.1187859e-06,1.197505e-06,4.3947558e-06,8.2589208e-06,6.9104644e-07,6.4802167e-07,5.71921e-09,2.5244247e-07,5.0119531e-07,4.3863924e-07,5.3931738e-07,1.5857081e-07,2.0267235e-08,9.2444006e-10,0.00010715871,6.0004489e-09,1.704444e-06,1.951994e-07,1.6656287e-07,1.3325109e-08,1.0411658e-09,2.392713e-08,1.050986e-05,1.4953637e-07,5.1810371e-08,6.2601318e-08,1.3353903e-08,1.302941e-08,8.8964256e-06,4.4882106e-07,1.0219338e-06,8.9808181e-09,1.2550819e-08,1.723972e-08,2.9108897e-08,1.4300613e-08,1.3592054e-06,9.4080749e-10,1.1956311e-07,1.9155927e-07,1.6405447e-07,1.945708e-08,4.5390606e-07,1.6368679e-05,2.6899387e-05,9.3827285e-09,2.9833446e-08,1.8140604e-08,3.4890223e-05,3.9059397e-08,1.670659e-07,2.8725584e-07,1.9886754e-08,7.8968364e-08,4.887411e-09,1.1015549e-08,0.1122093,0.069434995,0.074777667,0.025774573
0.0098733837,0.0040037256,0.0022893402,0.0029494714,6.8324077e-05,0.043493496,0.00010119294,0.0096939859,0.010076561,0.010677462,4.1428384e-06,0.00098888307,7.898273e-06,0.011982859,0.005342399,0.0099538142,0.0098313582,0.0069453258,0.0081619146,0.0025551876,1.022132e-05,0.0023270666,7.8541211e-06,0.010053005,0.010066361,0.0045425044,0.0017175644,0.00035362272,0.0061989562,0.0031678972,0.02187568,0.00046838964,0.0099171262,0.010015874,0.011681279,5.7159603e-05,0.01537752,0.0016666232,1.470977e-05,0.010055175,7.0893811e-05,0.0004289975,0.00066535015,1.4381517e-05,0.00018835452,0.0037735916,0.0016554228,0.0095161186,0.00011311046,4.5612024e-05,0.010070912,0.0013925328,0.0093953528,0.0015176102,0.0014282951,0.010348519,0.0098583782,0.00012734738,0.0017773608,0.0019475587,0.011920855,0.0097468325,0.010168352,0.0010252808,0.00078452667,0.01321853,0.009144988,1.0040656e-05,1.0266119e-05,0.0063091058,0.00033253156,0.0014573944,0.0098044675,0.0097374199,0.0098052792,0.010043269,1.016554e-05,3.2921977e-09,4.6891189e-08,0.00010630915,1.6575789e-07,9.5025834e-06,7.5238264e-07,1.0126421e-06,2.012356e-07,4.5405021e-06,3.9174771e-05,1.453288e-06,6.9921539e-07,9.2458547e-08,5.0876698e-08,3.070772e-06,2.4686905e-05,1.7658749e-08,6.0765863e-06,2.9779739e-08,1.4073848e-07,1.1900165e-06,4.6584933e-07,6.8715248e-07,3.7561633e-06,7.0916443e-05,1.3913206e-05,1.213627e-07,1.2497106e-08,5.191277e-07,1.1112318e-07,6.3126787e-06,6.8144952e-07,9.2379073e-05,6.1952994e-07,1.9455994e-09,1.9255583e-08,4.0277625e-08,5.4907958e-05,6.3157211e-06,1.3822901e-08,1.2679852e-09,5.5935731e-08,9.4801039e-06,9.9562966e-08,5.8021256e-06,3.6613565e-08,7.9789707e-08,3.2987976e-09,7.1455998e-07,2.9273551e-08,3.8180255e-05,1.9809099e-07,2.5196989e-08,2.1774018e-08,1.831489e-08,4.7285405e-07,3.4853369e-08,2.2907681e-07,9.4080749e-10,1.6372456e-05,2.9173269e-07,1.1234194e-09,1.3538397e-08,3.0621605e-06,5.5171214e-06,1.4395624e-08,4.6116465e-07,3.1950607e-07,1.4992424e-09,1.4372069e-07,7.5446466e-07,4.0869939e-09,1.2903535e-07,5.7888069e-07,2.4830234e-08,2.9853318e-09,1.081104e-08,0.4215498,0.5739978,1.000863,1.107438
1.1086717e-05,0.00084826034,0.0019107467,0.00015895989,0.00010340434,0.0086360055,0.012666252,0.0090223731,5.2244773e-05,0.0066927473,0.00053850751,0.00098888307,2.5239537e-05,0.011982859,0.010050582,0.0014622671,0.0002226453,4.617709e-05,1.13082e-05,0.0087333262,0.0014572231,0.0089268915,0.0078541211,0.00081682224,0.010066361,0.010062554,0.00019103084,0.0016036563,0.0011610747,0.011205847,0.00091197976,0.010783736,0.00060861988,7.7710473e-05,0.00015247533,0.005328051,0.013035454,0.0002740659,0.01470977,0.0024000708,0.011887228,0.0024220203,0.010169185,0.014381517,0.0005361717,4.0717966e-05,0.0077346174,0.0095161186,0.001147148,0.00984822,2.4261081e-05,0.0011008077,0.0093953528,0.00011946624,0.0091008984,8.6142505e-05,0.00051115189,0.002706046,0.0038754835,0.0043036197,0.011920855,0.0097468325,0.00054283185,1.0250686e-05,0.0099768675,0.01321853,0.00040894179,0.0017288366,0.010266119,0.010102182,0.0010571281,0.0020618639,0.006692632,0.0076146346,0.0098052792,0.00031688123,0.00031550992,1.9754335e-09,1.1674975e-05,8.6102142e-07,1.6536967e-07,5.1981023e-07,5.6138923e-07,2.1649412e-07,1.8249456e-08,1.0437715e-06,6.3018799e-07,1.0475533e-08,1.868095e-07,7.8715454e-06,4.8122235e-08,2.620984e-07,1.5094489e-06,5.9180458e-05,7.2605977e-08,4.1796712e-07,1.8606805e-08,2.2544799e-06,1.8599042e-07,3.6903086e-06,5.6366204e-06,1.301811e-08,7.9250193e-08,1.1246292e-08,6.5149046e-06,6.346003e-06,9.3185288e-10,1.3815618e-07,4.5475719e-05,5.2291639e-06,1.1731731e-09,9.2444006e-05,1.9708053e-06,4.0981313e-08,0.00010507975,6.0745588e-08,1.030349e-05,2.2042771e-07,8.9757566e-09,9.1189829e-08,6.0020958e-06,4.8517641e-06,7.201852e-08,2.7504583e-08,3.5651185e-07,1.4897852e-07,9.635314e-07,8.8176349e-08,1.1590971e-09,1.3966566e-08,1.5893523e-08,8.3259701e-08,4.3789605e-08,0.00010379744,6.8128939e-08,1.1449995e-06,2.7824778e-05,6.6748233e-08,2.082978e-06,1.4761241e-08,8.4516034e-08,5.7536491e-07,9.9375977e-06,1.8280983e-06,3.1432788e-07,1.4992424e-09,1.8973972e-07,2.828783e-06,9.909834e-10,4.3261375e-07,1.2487145e-05,4.7966217e-07,2.3366143e-09,8.3933415e-09,0.1696635,0.6004445,0.064572143,0.0094305037
0.0098733837,0.0087029392,0.0019373096,0.00084604006,7.6231298e-05,0.017198568,9.9960696e-05,0.00049981254,0.010076561,0.010677462,1.8115574e-05,0.00088714856,8.0739257e-05,0.011982859,0.010050582,0.0099538142,0.00077778601,0.0014046374,0.00064016242,1.5365652e-05,0.01022132,3.8923002e-05,0.0078541211,0.00052135925,0.00013173074,0.010062554,0.00017682105,0.00019335933,0.0019475406,1.1205847e-05,0.02187568,0.01187071,0.0099171262,0.010015874,9.046945e-05,0.00064961805,0.01537752,0.00094749151,2.0799553e-05,0.010055175,0.0031004394,0.010207201,1.0169185e-05,0.001200246,0.00019870991,0.0060335752,0.00037574651,0.0095161186,1.0223125e-05,0.00023678621,0.010070912,0.00030744815,0.0046153568,0.00032989378,0.009880421,0.010348519,0.0098583782,0.0002363646,0.0020094102,0.00076043396,0.00059638774,0.0097468325,0.00051016024,0.010250686,4.3563097e-05,0.01321853,0.009144988,0.0041464757,0.010266119,1.0102182e-05,0.00020942888,0.0029128591,0.00010819673,0.0097374199,0.0098052792,0.00064764754,0.00079205855,5.6400633e-07,5.6771935e-07,0.00010630915,1.8336024e-08,4.0795726e-07,1.0692546e-06,2.1531427e-07,2.8910439e-07,6.9598655e-05,0.00011164565,9.7300586e-08,4.7761989e-07,1.1681672e-06,4.9873491e-06,1.9465611e-07,2.8317847e-06,7.9262471e-07,3.2769669e-06,8.0042638e-07,3.8608457e-08,7.533326e-08,3.188892e-06,2.3083186e-06,5.0028557e-06,1.7863317e-06,7.366037e-08,1.3267894e-06,5.9226009e-07,1.457167e-05,1.1294938e-07,1.8554349e-08,1.5211367e-06,3.3652711e-06,5.3528729e-07,9.5384594e-08,8.631702e-07,3.7505357e-08,1.9200311e-05,1.6341784e-06,1.0167448e-08,1.3742277e-07,4.4547022e-09,1.0052751e-05,5.0256789e-08,0.00011834317,7.7747454e-09,2.2325463e-08,1.3438019e-07,8.273664e-07,5.3349249e-06,3.3890776e-07,3.9175091e-07,6.0350212e-08,4.3486169e-09,8.0084554e-09,3.5143912e-06,1.1934233e-07,4.9327181e-07,2.2674716e-08,9.6752288e-08,3.4566234e-07,2.878909e-07,1.0555725e-08,9.644103e-10,3.9214167e-06,3.271889e-07,9.948256e-10,1.3166341e-07,2.1468383e-09,2.5122954e-08,4.1792595e-07,5.7400725e-07,9.1859451e-09,1.2677464e-08,5.6706064e-06,1.1606434e-09,1.9735877e-08,0.3845265,0.02074865,1.000863,0.160232
0.0067655409,0.00016481087,0.01140837,0.0053262161,4.0630667e-05,0.0017311202,0.012666252,0.0084584639,0.0011514225,2.2759271e-05,5.9112363e-06,8.2191739e-05,0.0060366951,0.00388851,0.0076757327,0.0099538142,0.0020764207,0.0069453258,0.0081619146,0.0053824324,0.01022132,0.0089268915,0.00014900619,2.2954267e-05,0.010066361,1.0062554e-05,0.00085570376,0.00018449366,5.9625822e-05,0.011205847,0.00022214867,0.0066723028,0.00036341641,1.0015874e-05,0.00080529508,0.0020289563,0.0034662046,0.00049519455,0.01470977,0.00018140795,0.00632711,0.0062607315,0.0014363662,1.4381517e-05,0.0062749099,2.0319894e-05,0.0024163904,5.6059928e-05,0.0011427375,4.1938069e-05,0.010070912,1.1332214e-05,0.0035086879,0.0063393906,0.009880421,0.010348519,0.0098583782,0.0092381859,0.0008959709,5.4377296e-05,1.7987559e-05,0.00021176342,0.010168352,0.002238413,0.0017796095,5.6607463e-05,0.007232262,0.010040656,0.0017033322,0.0030961314,0.0076337214,1.5149874e-05,0.00045176548,0.0024329957,9.8052792e-06,0.0023054973,0.00034448094,5.8216386e-06,1.6723328e-05,5.9047172e-07,1.1808394e-05,2.3976739e-07,3.2174985e-08,2.2620455e-07,9.309697e-08,2.5747097e-05,4.6450952e-05,1.0601256e-06,3.7221174e-05,6.2144245e-05,1.9426788e-07,1.470224e-06,3.1700051e-05,8.8765485e-07,3.8916018e-08,5.5462694e-06,6.9414338e-07,2.9006863e-06,2.5317706e-07,1.4811123e-06,9.6516202e-06,2.5618399e-07,1.9092525e-05,4.04109e-08,5.1816735e-07,9.4487491e-05,1.5555285e-07,2.0077973e-08,1.5381515e-06,1.7166264e-06,1.8827644e-09,5.1973968e-06,5.0430838e-08,3.7569899e-07,1.6444125e-06,6.1770569e-07,7.0459621e-07,1.0080055e-09,6.6073983e-08,8.0394059e-06,6.7432379e-07,2.4104849e-07,1.9585429e-08,2.1189452e-08,9.2124621e-08,3.5509635e-07,3.6845177e-06,1.729231e-08,2.5644627e-05,1.7192046e-08,1.277421e-07,1.9286281e-08,7.172947e-09,1.1302579e-07,2.2853541e-07,8.4454042e-08,1.4736591e-07,3.9204016e-07,2.8695706e-09,2.3994682e-09,5.6061456e-09,2.1095832e-07,3.4926643e-09,2.8247636e-07,5.9118861e-07,3.525892e-08,2.082897e-07,1.1862556e-07,3.8024631e-09,2.6037714e-05,3.7924274e-07,8.0062275e-09,4.7475138e-09,1.1703448e-07,0.337757,2.030591,0.1038179,1.107438
0.0058095724,0.010092921,4.6023706e-05,0.0025998979,0.00010646024,0.043493496,0.002514809,9.6939859e-06,0.00069591757,3.9473132e-05,4.1428384e-06,0.00098888307,6.0366951e-06,0.0077337264,1.0050582e-05,1.3568081e-05,0.0006411148,0.0069453258,0.00043155852,3.2266669e-05,0.01022132,0.0071487839,0.00077605281,1.0053005e-05,2.9444755e-05,0.010062554,0.010044368,0.010236556,1.1847035e-05,2.5509852e-05,0.0019793073,2.5905381e-05,0.0099171262,1.0015874e-05,0.0014027235,0.013511905,0.01537752,0.002011703,5.2747924e-05,0.010055175,0.011887228,0.00061207661,2.2873807e-05,0.0025352143,0.00020733843,8.6840844e-05,0.00026081552,0.0095161186,0.010223125,0.00984822,0.010070912,0.0013128147,3.2394202e-05,0.0090893003,6.6725544e-05,0.003438158,0.0098583782,2.1026262e-05,1.0047687e-05,0.0024251183,5.3839686e-05,0.0052737422,0.0002492873,0.001548876,0.0099768675,1.321853e-05,6.3609466e-05,0.0058768744,7.7071964e-05,0.010102182,0.00059410093,0.00031855867,0.0098044675,0.001432449,7.2284708e-05,6.2131704e-05,0.01016554,5.8229495e-06,7.4833368e-08,2.0400691e-05,3.0290583e-07,4.0201999e-06,5.8137512e-07,3.5587525e-08,0.00010655872,1.9645221e-06,1.7050496e-06,2.2544382e-07,7.4131566e-06,4.3218721e-07,6.0577584e-07,3.6592388e-07,4.7407883e-06,1.1265171e-05,3.711814e-06,2.6964546e-07,1.1344176e-09,4.8304769e-07,1.2418769e-07,2.6588483e-06,2.9906107e-06,8.738367e-08,2.5748242e-08,1.2340647e-07,3.1825539e-06,3.6244572e-08,6.0716786e-08,1.0564884e-06,9.6077025e-07,2.9608706e-06,5.6391883e-09,8.1951493e-08,6.8478771e-08,1.2469354e-05,0.00010507975,1.1132107e-08,1.2466408e-07,4.3029864e-06,5.7468782e-08,2.4600416e-05,6.800141e-07,1.8506164e-05,1.0373807e-06,1.2266226e-09,2.564429e-07,2.9346187e-07,1.0391983e-09,1.0699962e-05,2.1723823e-07,1.6012098e-05,1.3633942e-08,8.1360894e-08,2.7885828e-09,1.5383982e-07,6.6756382e-09,3.8585868e-09,2.2703321e-05,2.0517809e-08,3.7273695e-08,1.706809e-07,3.2322004e-06,1.7874453e-08,1.6484664e-05,6.2093517e-07,1.1773242e-06,7.2040343e-09,9.8854499e-10,1.9324552e-06,5.133803e-07,5.0851035e-07,1.114703e-05,4.5235365e-08,4.7229932e-08,1.926899e-07,0.3910848,0.1069396,0.0081533574,0.2073332
4.5838742e-05,0.010092921,1.140837e-05,0.011051368,4.3802116e-05,0.0046410374,0.00011025254,0.0096939859,0.0015193532,1.5232824e-05,4.1428384e-06,0.00017564392,0.0060366951,0.011982859,0.010050582,0.0099538142,0.0057433228,0.0069453258,0.0081619146,3.4699987e-05,0.0015887922,0.00036774704,0.0078541211,0.00032395172,4.627806e-05,0.0020428927,1.7311827e-05,0.0058413053,0.010366286,0.00051794013,0.019860148,0.0026806505,5.7431868e-05,0.00092006342,0.011681279,0.014303518,0.01537752,0.0047754708,0.00011746877,0.00099886346,0.0099279814,0.0052431697,0.0033191635,0.0025324573,0.00033081363,0.00067785215,7.7346174e-06,0.0095161186,0.010223125,0.00984822,0.0005860387,0.011332214,0.0093953528,0.0090893003,1.4708209e-05,0.010348519,0.0098583782,0.0092381859,0.0045313888,0.00010958572,0.011891609,0.0097468325,0.00045891299,0.010250686,0.0099768675,0.01321853,0.002180881,0.010040656,0.0043739102,1.3098023e-05,0.010839901,0.010031434,4.1979902e-05,0.00022728863,9.8052792e-06,0.010043269,1.016554e-05,5.064279e-05,1.6377324e-05,5.3085762e-08,8.8651978e-05,2.786434e-07,7.4183367e-08,2.2375373e-07,0.00010655872,9.1653411e-08,8.3307716e-05,1.2411835e-06,4.8937406e-08,8.8375274e-06,1.3513211e-06,4.326502e-07,1.1527336e-05,1.6611292e-05,3.607316e-07,2.0433736e-07,1.1344176e-09,3.4567447e-09,3.7483825e-05,1.4517099e-06,2.3424737e-07,1.9306924e-05,4.3815305e-07,5.5921386e-07,1.5395871e-07,2.5482031e-06,7.5366244e-09,3.1190019e-05,2.3858645e-07,3.9875965e-06,1.1184431e-07,4.1784742e-08,2.5972813e-07,2.5733997e-06,2.0915809e-07,1.5978538e-08,2.2519362e-07,7.1604779e-08,4.3325552e-08,2.9187183e-05,6.8342244e-08,5.6454254e-06,3.2091027e-07,1.3891613e-08,1.5085638e-07,3.9113738e-07,9.660542e-08,3.6498243e-09,1.4665551e-07,5.1565954e-09,7.6794229e-10,3.7406165e-08,4.145888e-08,1.3255537e-06,3.5927363e-08,1.0158974e-06,1.2405734e-07,1.4160919e-07,5.2328614e-08,6.9102198e-08,3.2995922e-07,0.00012033955,8.3279754e-09,1.3147076e-07,1.5552047e-08,1.4992424e-09,1.1466619e-07,1.772281e-05,1.2769416e-05,1.6760024e-06,2.3475105e-06,1.6715193e-06,1.1606434e-09,9.5803172e-10,0.3112853,0.1589082,0.00031873995,1.107438
0.0098733837,0.0025897045,0.01140837,0.0006924276,5.2461866e-05,0.011164439,0.012666252,0.00080754966,0.010076561,0.0025827102,0.00043123629,0.00019152458,0.00064244779,0.011982859,0.00020026095,7.7848453e-05,0.0098313582,4.8137526e-05,4.1519286e-05,0.0087333262,0.0011899154,0.0015366156,0.0078541211,0.0011507456,0.010066361,0.0064408918,0.010044368,1.0236556e-05,1.0366286e-05,0.0089957954,0.009680916,0.00046740368,0.00014361284,0.010015874,0.00058615923,0.014303518,0.0063883841,0.0014015792,0.01470977,0.0010930507,0.011887228,0.010207201,0.010169185,0.00016313925,0.0014304476,6.0335752e-06,0.0077346174,3.3226494e-05,0.010223125,3.5160779e-05,0.010070912,0.0019669509,0.0093953528,0.00041593079,0.0015725165,0.00026386695,0.0098583782,0.0092381859,0.0017550835,0.009971473,1.1920855e-05,0.0097468325,0.00049096089,0.010250686,0.0099768675,1.321853e-05,7.0062238e-05,0.0050609743,0.0014516944,0.001206765,1.1465767e-05,0.00016558667,9.8044675e-06,0.0097374199,0.0098052792,6.9391034e-05,0.01016554,6.0192152e-06,1.1390309e-06,3.8553252e-08,4.6771078e-08,8.7650574e-08,9.0029634e-09,2.8727239e-07,7.6293165e-05,8.8309313e-08,1.9312159e-06,6.8681626e-06,6.5774047e-06,8.5691073e-07,5.5459993e-08,3.4763621e-07,4.091148e-05,2.7140485e-05,6.2817078e-06,4.0663104e-05,1.6815367e-08,5.2586785e-07,2.2203526e-08,3.9686094e-07,5.6569491e-06,2.4582612e-06,2.4484761e-07,1.2004213e-07,6.5067825e-06,1.1640852e-05,8.1820192e-08,5.4202566e-08,9.9648465e-10,2.8573246e-06,6.5359963e-10,1.0098283e-08,2.1737602e-07,3.9515898e-06,8.2413613e-07,1.7662665e-06,2.7374551e-08,1.0080055e-09,9.2886643e-08,7.8325069e-07,4.1683342e-07,0.00011834317,2.6751483e-08,1.6775798e-08,3.7248505e-08,9.2370546e-05,6.9874578e-07,1.9270871e-06,4.0350672e-08,1.7855807e-07,7.0733722e-08,2.6874635e-07,9.5950294e-10,4.419219e-08,9.5928801e-08,1.5886771e-08,2.6372837e-05,1.0463875e-05,5.3066129e-09,9.7356937e-10,6.0690778e-06,1.0666081e-06,1.6389654e-08,9.948256e-05,5.5178894e-07,7.8652783e-09,3.0134605e-08,3.5982469e-05,8.4547673e-05,1.9062161e-07,7.7146451e-08,8.3376182e-10,8.4116838e-08,1.4224568e-09,0.2602387,2.030591,1.000863,1.107438
2.4796872e-05,0.010092921,0.00010835583,0.00081451798,0.00016635858,0.0037986333,0.012666252,0.0096939859,0.00056835526,0.0025323265,1.2989585e-05,0.00098888307,6.0366951e-06,0.00014785416,0.010050582,0.0099538142,0.0098313582,0.0069453258,0.0013569102,0.0087333262,1.022132e-05,0.0089268915,6.0465487e-05,0.00011475052,0.00032193992,0.0024731496,1.0044368e-05,0.00099706759,0.010366286,0.011205847,0.019211708,0.0027231799,9.9171262e-06,0.010015874,0.00057901977,0.014303518,0.004355978,0.00063776742,0.0075177694,0.010055175,0.00030666871,0.0082899692,0.0019932724,0.014381517,0.00077646696,0.00028168807,3.1165849e-05,0.0095161186,0.0008345901,0.00984822,0.0015057761,0.00044953875,1.0882679e-05,0.0090893003,0.009880421,1.6683907e-05,9.2049479e-05,4.2806357e-05,0.010047687,0.00018488043,0.011920855,0.0097468325,0.00014839955,0.0067463459,0.0099768675,0.01321853,0.008732975,0.0032639976,0.010247642,0.0024615101,1.2116049e-05,0.0040063526,0.0098044675,4.6252887e-05,0.00047250825,0.00021117029,0.005337387,1.2615099e-05,1.0323689e-05,1.8011916e-05,3.4688438e-08,3.6846623e-05,1.1021108e-09,1.4003853e-06,6.7930212e-07,5.5236425e-06,5.6527432e-05,5.4488873e-07,6.8776548e-07,9.4315287e-07,2.1423846e-06,3.0045066e-07,8.728112e-05,2.7372029e-05,6.6703303e-07,2.7641024e-07,2.9521279e-09,5.0445538e-07,1.7246559e-08,8.4233069e-06,1.8741497e-05,2.4928523e-05,1.2172163e-06,2.4171467e-07,5.4852127e-07,4.7477733e-07,8.823237e-07,2.761986e-08,3.0721465e-06,7.3184143e-05,3.0372305e-08,9.2444006e-10,1.0642521e-06,4.7406284e-06,6.9365757e-07,1.1289104e-08,3.0943388e-05,1.0080055e-09,1.9585801e-07,4.3425131e-08,7.7433237e-07,1.292106e-05,2.4105447e-07,2.0829787e-08,3.2987976e-09,9.2370546e-10,2.022166e-06,4.1969051e-07,0.00011590971,6.306688e-09,3.4666697e-08,7.0102397e-08,2.7947194e-09,2.941298e-09,4.2893286e-08,3.0703631e-07,1.3297991e-05,1.0409608e-05,3.4181011e-07,4.4250005e-09,2.1723425e-06,2.2290956e-07,1.0620641e-08,2.9302868e-05,1.3810701e-07,2.8880864e-08,9.5146023e-09,2.7835075e-08,8.8342572e-07,6.2289021e-09,2.9255556e-08,1.4135289e-08,1.1606434e-09,3.3161504e-08,0.1839061,2.030591,0.067302597,0.022459585
